LabVIEW Measurement																																
73.8	7.515272	7.545497	0.418735	0.080772	2.104619	-12823.29273	-10942.53882	-2985.746953	-11959.69192	-12406.79447	8.636061	68.82635	20.645107	23.757821	25.202365	23.265648	22.695243	-2.909373	1.247185	0.960986	240743.5817	-0.195128	12.002705	-0.069238	0	2.033619	-0.124454	-0.124438	0	3.120396	9.90062	0.400252
74	7.515211	7.545348	0.418475	0.080076	2.081266	-12829.71173	-10942.75928	-2985.390197	-11966.00299	-12413.10554	8.638572	68.783972	20.640932	23.758224	25.204588	23.257963	22.700556	-2.909306	1.24847	0.961351	240724.0613	-0.194064	12.003719	-0.068993	0	2.032983	-0.124459	-0.124431	0	3.119298	9.903161	0.400111
74.2	7.514968	7.545119	0.415544	0.079392	2.06027	-12837.27661	-10943.07571	-2985.514726	-11974.72466	-12421.8272	8.640859	68.739594	20.635094	23.757849	25.20483	23.253305	22.708906	-2.909264	1.247799	0.961315	240731.1535	-0.19389	12.004544	-0.068854	0	2.03247	-0.124457	-0.124426	0	3.118147	9.924116	0.399963
74.4	7.514624	7.544737	0.412387	0.078625	2.048545	-12843.14182	-10943.62732	-2986.08004	-11985.43193	-12432.53448	8.643372	68.742366	20.63237	23.757437	25.200057	23.261147	22.71276	-2.909356	1.246456	0.961169	240756.2749	-0.194973	12.005548	-0.069094	0	2.031586	-0.124447	-0.124427	0	3.118219	9.946543	0.399973
74.6	7.514203	7.543936	0.411268	0.078815	2.036933	-12850.72089	-10944.17984	-2986.291386	-11989.90269	-12437.00524	8.646391	68.773357	20.636267	23.756551	25.195568	23.274024	22.70807	-2.909599	1.246018	0.961854	240762.634	-0.19612	12.006651	-0.069305	0	2.030606	-0.124439	-0.124437	0	3.119022	9.954293	0.400076
74.8	7.513894	7.543021	0.409331	0.08046	2.038545	-12854.65297	-10943.833	-2985.894158	-11989.38976	-12436.4923	8.649415	68.783919	20.643324	23.755567	25.197811	23.28007	22.700709	-2.909752	1.247693	0.962428	240751.2327	-0.196055	12.007953	-0.069128	0	2.031585	-0.124443	-0.124443	0	3.119296	9.968105	0.400111
75	7.513904	7.54283	0.404436	0.081269	2.052377	-12844.76795	-10943.40138	-2985.71857	-11996.3253	-12443.42784	8.651861	68.789073	20.64821	23.755834	25.200788	23.277677	22.696347	-2.909624	1.249625	0.962446	240735.409	-0.195567	12.009658	-0.068722	0	2.032773	-0.124453	-0.124439	0	3.11943	10.004147	0.400128
75.2	7.513674	7.543181	0.400358	0.080672	2.066429	-12837.206	-10943.9106	-2985.593803	-12010.66566	-12457.76821	8.654302	68.806082	20.650028	23.755265	25.199007	23.273343	22.69508	-2.909527	1.249432	0.962617	240729.762	-0.195014	12.011382	-0.068514	0	2.031525	-0.124457	-0.124437	0	3.11987	10.035109	0.400184
75.4	7.513096	7.543204	0.39812	0.079907	2.077244	-12844.92279	-10943.45556	-2985.232229	-12018.84943	-12465.95197	8.657465	68.807075	20.652021	23.752811	25.196639	23.274607	22.693393	-2.909742	1.248323	0.962952	240731.1689	-0.194381	12.012631	-0.068805	0	2.030131	-0.124453	-0.124438	0	3.119896	10.052255	0.400188
75.6	7.51262	7.542911	0.394029	0.079958	2.071268	-12843.8146	-10942.6989	-2984.961678	-12012.61149	-12459.71404	8.660842	68.790854	20.657017	23.754026	25.195752	23.281129	22.690989	-2.909946	1.248124	0.963023	240735.4817	-0.194171	12.013426	-0.069437	0	2.030218	-0.124445	-0.124444	0	3.119476	10.082015	0.400134
75.8	7.512071	7.542607	0.389369	0.080699	2.053255	-12822.14614	-10944.01021	-2985.003796	-11994.79698	-12441.89953	8.663942	68.780699	20.664104	23.759808	25.192489	23.286986	22.689474	-2.909969	1.24836	0.962734	240736.1354	-0.19459	12.014041	-0.069778	0	2.031055	-0.124439	-0.124453	0	3.119213	10.115693	0.4001
76	7.511665	7.542334	0.387414	0.081236	2.037257	-12808.85938	-10944.80482	-2985.575894	-11979.95655	-12427.0591	8.667157	68.793311	20.665529	23.762178	25.189447	23.288396	22.689245	-2.909856	1.247992	0.962268	240733.7938	-0.195462	12.014768	-0.069578	0	2.032986	-0.124441	-0.124457	0	3.11954	10.130052	0.400142
76.2	7.511723	7.542295	0.385015	0.081616	2.020343	-12813.65029	-10943.33727	-2985.971921	-11982.10557	-12429.20812	8.670195	68.838375	20.656545	23.759524	25.19563	23.286498	22.692488	-2.909595	1.247651	0.962266	240745.5581	-0.195567	12.015804	-0.06914	0	2.034677	-0.12445	-0.124449	0	3.120707	10.148737	0.400292
76.4	7.511896	7.542249	0.379636	0.082064	2.008175	-12809.19664	-10942.11478	-2985.484071	-11993.56963	-12440.67218	8.672429	68.888292	20.647226	23.756531	25.205328	23.284623	22.695822	-2.909464	1.248239	0.962719	240755.6728	-0.194717	12.016733	-0.068888	0	2.034486	-0.124458	-0.124441	0	3.122	10.189494	0.400458
76.6	7.511876	7.541802	0.375728	0.082179	2.006148	-12799.2697	-10942.57068	-2984.799506	-11997.82549	-12444.92803	8.674549	68.907972	20.64726	23.756584	25.202392	23.284722	22.692743	-2.909633	1.248372	0.962607	240749.9665	-0.193989	12.017373	-0.06918	0	2.033822	-0.12446	-0.12444	0	3.12251	10.218355	0.400523
76.8	7.511516	7.541411	0.376107	0.08185	2.008934	-12815.20237	-10944.05839	-2984.773911	-11995.17171	-12442.27426	8.677337	68.908704	20.653056	23.779036	25.189329	23.285814	22.687253	-2.909818	1.247349	0.962175	240739.7919	-0.193543	12.018018	-0.069542	0	2.034754	-0.124458	-0.124443	0	3.122529	10.21438	0.400525
77	7.511082	7.541404	0.377459	0.081474	2.014246	-12843.12953	-10945.29166	-2985.180944	-11995.12279	-12442.22533	8.680282	68.910961	20.654034	23.824085	25.187001	23.285765	22.685577	-2.909825	1.247778	0.962065	240723.6504	-0.193475	12.019043	-0.069409	0	2.036475	-0.124453	-0.124446	0	3.122587	10.20355	0.400533
77.2	7.51097	7.54142	0.375044	0.081255	2.021579	-12846.933	-10944.8014	-2985.638278	-11999.37432	-12446.47687	8.682816	68.932429	20.646695	23.851775	25.198317	23.284359	22.689577	-2.909628	1.24895	0.962117	240698.9738	-0.194542	12.020977	-0.069264	0	2.036851	-0.124448	-0.124447	0	3.123143	10.222563	0.400604
77.4	7.511213	7.541346	0.369937	0.081195	2.031811	-12827.88929	-10943.28145	-2986.08741	-12005.25076	-12452.35331	8.68524	68.988573	20.637643	23.85187	25.205799	23.28358	22.700192	-2.909299	1.248039	0.962315	240677.0439	-0.196049	12.023499	-0.069353	0	2.035692	-0.124449	-0.124444	0	3.124596	10.263004	0.400791
77.6	7.51126	7.54116	0.368181	0.08095	2.034881	-12818.06543	-10942.15296	-2986.132982	-12011.11832	-12458.22086	8.687755	69.057266	20.635604	23.845995	25.201307	23.285275	22.707231	-2.909187	1.247365	0.962561	240660.0304	-0.196374	12.025312	-0.069229	0	2.033972	-0.124457	-0.124442	0	3.126374	10.277562	0.401019
77.8	7.510797	7.540705	0.369277	0.07987	2.023378	-12836.59865	-10941.92213	-2985.626609	-12013.40794	-12460.51048	8.690432	69.098319	20.642194	23.843845	25.192701	23.287671	22.700571	-2.909394	1.247675	0.962654	240640.5789	-0.195785	12.02606	-0.068951	0	2.032493	-0.124461	-0.124437	0	3.127436	10.269196	0.401155
78	7.510234	7.540291	0.369008	0.078817	2.012462	-12851.95184	-10942.37008	-2985.26332	-12007.14633	-12454.24888	8.693485	69.098387	20.647597	23.844449	25.189491	23.287046	22.690036	-2.909567	1.247716	0.962441	240624.1357	-0.195343	12.026666	-0.068922	0	2.031678	-0.12446	-0.12444	0	3.127437	10.271107	0.401155
78.2	7.509737	7.540026	0.371253	0.079437	2.004229	-12851.45125	-10943.04736	-2985.452798	-11997.54086	-12444.6434	8.696377	69.069567	20.646191	23.845685	25.18976	23.283316	22.68955	-2.909595	1.24849	0.962113	240614.6872	-0.195629	12.027654	-0.069231	0	2.031647	-0.124456	-0.124446	0	3.126692	10.254766	0.401059
78.4	7.509567	7.539642	0.379062	0.08041	1.993362	-12879.48867	-10942.90692	-2985.840385	-11995.24443	-12442.34697	8.698942	69.024571	20.641969	23.845827	25.18846	23.280402	22.698808	-2.909619	1.248467	0.961887	240616.0958	-0.19636	12.028899	-0.069469	0	2.031921	-0.124451	-0.124446	0	3.125528	10.197219	0.40091
78.6	7.509595	7.53906	0.384701	0.079849	1.997367	-12931.25994	-10941.25034	-2986.105255	-11999.71439	-12446.81694	8.701648	68.991231	20.640051	23.844131	25.18568	23.281093	22.709826	-2.909581	1.247327	0.961818	240636.778	-0.19673	12.030155	-0.069327	0	2.031629	-0.124445	-0.124443	0	3.124665	10.156007	0.400799
78.8	7.509418	7.53853	0.383023	0.07907	2.017472	-12948.56395	-10940.24337	-2986.081036	-12004.18902	-12451.29157	8.70445	69.00002	20.642902	23.84252	25.178676	23.287941	22.714826	-2.909462	1.246764	0.961712	240651.8728	-0.196507	12.031249	-0.069186	0	2.030671	-0.124442	-0.124441	0	3.124892	10.168443	0.400829
79	7.508978	7.538349	0.379435	0.07921	2.039017	-12925.58139	-10940.72924	-2985.711399	-12003.94975	-12451.0523	8.707199	69.035563	20.647818	23.842472	25.168642	23.298778	22.709475	-2.909371	1.246669	0.961492	240650.092	-0.195701	12.032198	-0.069306	0	2.030664	-0.124446	-0.12444	0	3.125812	10.195152	0.400947
79.2	7.508175	7.538318	0.380748	0.080464	2.057072	-12909.63826	-10941.48424	-2985.127338	-11996.83151	-12443.93405	8.709847	69.06695	20.650659	23.843462	25.161988	23.303629	22.698626	-2.909482	1.24737	0.961787	240654.9095	-0.1946	12.033162	-0.069435	0	2.031471	-0.124451	-0.124441	0	3.126624	10.185966	0.401051
79.4	7.507309	7.538088	0.387236	0.082183	2.058809	-12922.11261	-10942.66303	-2984.800355	-11984.19852	-12431.30106	8.712481	69.085838	20.652349	23.844034	25.157041	23.300399	22.691769	-2.909719	1.248118	0.961942	240663.6486	-0.194088	12.034068	-0.069548	0	2.032405	-0.124455	-0.124444	0	3.127113	10.13861	0.401113
79.6	7.506817	7.537513	0.394607	0.082099	2.048256	-12944.61872	-10944.03668	-2985.001439	-11972.58336	-12419.6859	8.715246	69.031315	20.654552	23.843707	25.152798	23.297136	22.691803	-2.909832	1.248591	0.96153	240661.1064	-0.194249	12.034912	-0.069754	0	2.033518	-0.124452	-0.124442	0	3.125702	10.084894	0.400932
79.8	7.506793	7.536894	0.399233	0.080788	2.040575	-12960.14616	-10944.08407	-2985.399723	-11965.97492	-12413.07747	8.718039	68.887749	20.655894	23.843564	25.153154	23.299531	22.693328	-2.909947	1.249211	0.961545	240643.8118	-0.194417	12.035884	-0.069912	0	2.032877	-0.124442	-0.124443	0	3.121986	10.051632	0.400456
80	7.506747	7.53639	0.399063	0.080551	2.03419	-12961.16241	-10943.51153	-2985.477792	-11958.37578	-12405.47833	8.720823	68.789263	20.657761	23.843935	25.155539	23.307503	22.692528	-2.910007	1.248514	0.961933	240625.4325	-0.194431	12.036872	-0.069924	0	2.031304	-0.124439	-0.124448	0	3.119435	10.053149	0.400128
80.2	7.50621	7.536018	0.394817	0.081062	2.0342	-12940.32038	-10943.91262	-2985.138994	-11948.40684	-12395.50939	8.723633	68.78252	20.661031	23.846127	25.157903	23.315026	22.689711	-2.909934	1.247975	0.962071	240609.7627	-0.194353	12.037824	-0.069695	0	2.032178	-0.124442	-0.124453	0	3.11926	10.08413	0.400106
80.4	7.505728	7.536004	0.389209	0.081405	2.04105	-12901.9884	-10944.44163	-2985.131387	-11948.55935	-12395.66189	8.726332	68.787294	20.66084	23.847998	25.164294	23.31367	22.686938	-2.909832	1.248353	0.961677	240594.0971	-0.194695	12.038772	-0.069467	0	2.034344	-0.124446	-0.124456	0	3.119384	10.12579	0.400122
80.6	7.505693	7.536335	0.383771	0.081402	2.042903	-12866.21313	-10943.66647	-2985.526007	-11962.57772	-12409.68027	8.729057	68.764414	20.65331	23.845854	25.170281	23.303355	22.687194	-2.909621	1.247532	0.961015	240594.9145	-0.195169	12.039628	-0.069445	0	2.03479	-0.124452	-0.124454	0	3.118791	10.166994	0.400046
80.8	7.505724	7.536546	0.378126	0.080843	2.037735	-12842.2056	-10942.83417	-2985.494548	-11975.40304	-12422.50559	8.731984	68.702332	20.645277	23.844025	25.169031	23.29445	22.690023	-2.909439	1.246872	0.960873	240604.5509	-0.194715	12.040447	-0.069542	0	2.033974	-0.124453	-0.124451	0	3.117181	10.209631	0.399839
81	7.505532	7.536193	0.37344	0.080431	2.028214	-12820.78576	-10943.33428	-2985.152107	-11974.81731	-12421.91986	8.734831	68.622636	20.644568	23.844922	25.165681	23.294262	22.69325	-2.909597	1.247153	0.961427	240602.9962	-0.194183	12.041035	-0.069595	0	2.032818	-0.124447	-0.12445	0	3.115115	10.24441	0.399574
81.2	7.504972	7.535728	0.372621	0.080825	2.017999	-12807.5748	-10944.04913	-2985.236926	-11963.68337	-12410.78592	8.737499	68.584295	20.647451	23.845972	25.164187	23.298445	22.69513	-2.909909	1.247169	0.96187	240606.28	-0.194719	12.041192	-0.069372	0	2.033028	-0.124445	-0.124451	0	3.11412	10.250005	0.399447
81.4	7.504258	7.535542	0.375909	0.081412	2.007459	-12818.28506	-10944.42656	-2985.637034	-11955.50715	-12402.60969	8.740433	68.588573	20.645745	23.847135	25.16467	23.300581	22.696586	-2.909877	1.247229	0.961891	240618.0361	-0.195225	12.041463	-0.069095	0	2.035036	-0.124447	-0.124448	0	3.114231	10.225482	0.399461
81.6	7.503928	7.535633	0.380776	0.081597	1.999204	-12843.54698	-10943.49963	-2985.964953	-11957.54944	-12404.65199	8.743502	68.595888	20.637946	23.846791	25.170207	23.300941	22.700784	-2.909618	1.246148	0.961803	240610.1863	-0.195217	12.042332	-0.068901	0	2.036169	-0.124449	-0.124442	0	3.114421	10.190472	0.399485
81.8	7.504585	7.535401	0.382638	0.081343	2.00553	-12865.16755	-10941.41913	-2985.92862	-11967.7578	-12414.86035	8.746187	68.584165	20.629867	23.842854	25.175233	23.300362	22.706068	-2.909422	1.244714	0.961588	240610.507	-0.19536	12.04336	-0.068801	0	2.035239	-0.124453	-0.124436	0	3.114117	10.177646	0.399446
82	7.505692	7.534457	0.377524	0.080454	2.020031	-12872.19052	-10940.82117	-2985.673775	-11981.59203	-12428.69458	8.748808	68.567149	20.627557	23.840136	25.170639	23.300414	22.708001	-2.90935	1.245333	0.961193	240637.7376	-0.195477	12.043986	-0.06901	0	2.033292	-0.124456	-0.124434	0	3.113675	10.214778	0.39939
82.2	7.505693	7.533666	0.36908	0.079434	2.027265	-12855.26568	-10942.17027	-2985.469629	-11989.50974	-12436.61229	8.751592	68.586256	20.634459	23.842117	25.165661	23.303136	22.703546	-2.909545	1.246098	0.961264	240643.62	-0.194949	12.044744	-0.069341	0	2.031791	-0.124452	-0.124438	0	3.114171	10.277258	0.399453
82.4	7.504643	7.533421	0.364518	0.079154	2.03376	-12829.57051	-10943.41914	-2985.263835	-11987.5501	-12434.65265	8.754469	68.621925	20.645524	23.845101	25.169	23.306703	22.695554	-2.90988	1.246212	0.961861	240632.8992	-0.194212	12.046221	-0.069331	0	2.030956	-0.124443	-0.124443	0	3.115096	10.312611	0.399572
82.6	7.503643	7.53342	0.363622	0.079533	2.034428	-12817.84272	-10943.04736	-2985.272576	-11982.33393	-12429.43647	8.757599	68.623827	20.649687	23.845875	25.172599	23.309053	22.694521	-2.91003	1.246653	0.961838	240645.823	-0.194259	12.047702	-0.069031	0	2.030378	-0.124436	-0.124444	0	3.115146	10.32076	0.399578
82.8	7.50323	7.53337	0.362821	0.079901	2.019309	-12816.90262	-10941.61579	-2985.49369	-11981.45261	-12428.55516	8.760655	68.616936	20.644781	23.844224	25.169643	23.309935	22.701877	-2.909932	1.246227	0.961706	240681.7237	-0.194654	12.048482	-0.068806	0	2.030121	-0.124436	-0.124444	0	3.114967	10.327385	0.399555
83	7.503189	7.53304	0.362659	0.079427	2.002906	-12824.65729	-10940.29529	-2985.846017	-11983.53505	-12430.6376	8.763189	68.617078	20.640302	23.841931	25.162345	23.312467	22.706637	-2.909792	1.24553	0.962063	240711.8653	-0.195203	12.048776	-0.068941	0	2.030045	-0.124441	-0.124443	0	3.11497	10.328296	0.399556
83.2	7.503067	7.532641	0.364126	0.079003	1.988643	-12842.56155	-10940.14198	-2985.781756	-11981.488	-12428.59054	8.765703	68.589898	20.642221	23.841186	25.157701	23.316772	22.701785	-2.90975	1.246158	0.961923	240724.1086	-0.195392	12.049269	-0.069295	0	2.029949	-0.124446	-0.12444	0	3.114265	10.316989	0.399465
83.4	7.502793	7.532459	0.364858	0.079848	1.980207	-12863.66409	-10941.86037	-2985.244776	-11975.87475	-12422.9773	8.768522	68.547699	20.646889	23.843131	25.155182	23.320392	22.690536	-2.909752	1.247066	0.9613	240728.9973	-0.194765	12.050455	-0.069425	0	2.030355	-0.124446	-0.124438	0	3.11317	10.31209	0.399325
83.6	7.502301	7.532365	0.363085	0.0808	1.986455	-12877.96731	-10943.93096	-2985.204388	-11972.37173	-12419.47427	8.771165	68.509075	20.650645	23.845599	25.151906	23.322664	22.683648	-2.909772	1.247218	0.96104	240716.9451	-0.194476	12.051899	-0.069396	0	2.031467	-0.124449	-0.124442	0	3.112168	10.326433	0.399196
83.8	7.50169	7.532103	0.361841	0.081086	1.997328	-12877.21307	-10944.20338	-2985.557134	-11971.92993	-12419.03248	8.773755	68.468527	20.651705	23.846046	25.148737	23.320621	22.686199	-2.909775	1.246677	0.961215	240696.8677	-0.194619	12.052901	-0.069306	0	2.033154	-0.124449	-0.124447	0	3.111115	10.336284	0.399061
84	7.501323	7.531621	0.364058	0.081468	2.012851	-12878.31811	-10942.93472	-2985.47143	-11975.85445	-12422.957	8.77666	68.448178	20.65048	23.845351	25.14814	23.318192	22.692049	-2.90968	1.246833	0.961047	240694.6212	-0.194533	12.053514	-0.069134	0	2.034081	-0.124448	-0.124447	0	3.110587	10.319419	0.398994
84.2	7.501271	7.531177	0.367766	0.081283	2.030773	-12898.0804	-10942.16743	-2985.043052	-11983.41445	-12430.51699	8.779761	68.465746	20.6482	23.844719	25.150993	23.324002	22.694316	-2.90962	1.247422	0.960428	240711.994	-0.194289	12.054058	-0.069337	0	2.03354	-0.124448	-0.124441	0	3.111043	10.29148	0.399052
84.4	7.501219	7.530854	0.369448	0.080312	2.034132	-12918.70008	-10943.20588	-2984.889054	-11986.40929	-12433.51184	8.782752	68.519836	20.646578	23.845048	25.151255	23.333701	22.691333	-2.909738	1.246611	0.960063	240729.7943	-0.194562	12.054688	-0.069852	0	2.033283	-0.124446	-0.124441	0	3.112447	10.278981	0.399232
84.6	7.500711	7.530782	0.367138	0.080926	2.027052	-12917.38036	-10944.39741	-2984.808803	-11979.96329	-12427.06584	8.785407	68.588873	20.646721	23.84599	25.151449	23.337479	22.685652	-2.909861	1.24692	0.959834	240727.3144	-0.194706	12.055549	-0.069872	0	2.03413	-0.124449	-0.124446	0	3.114239	10.296982	0.399462
84.8	7.499716	7.530907	0.362855	0.083111	2.018416	-12889.71066	-10944.28195	-2984.559391	-11972.81571	-12419.91826	8.787979	68.617889	20.646596	23.847116	25.160193	23.332296	22.682035	-2.909777	1.248798	0.95957	240716.4463	-0.193957	12.056392	-0.069495	0	2.034966	-0.124454	-0.124451	0	3.114992	10.33049	0.399559
85	7.499267	7.530864	0.362488	0.083479	2.007267	-12865.55424	-10943.9036	-2984.895989	-11976.05474	-12423.15728	8.790703	68.598441	20.643427	23.847576	25.171923	23.321642	22.683836	-2.909651	1.248246	0.959933	240722.73	-0.19422	12.056986	-0.069078	0	2.034602	-0.124452	-0.124453	0	3.114487	10.334123	0.399494
85.2	7.499471	7.530584	0.367045	0.081217	1.995303	-12881.407	-10943.50269	-2985.663905	-11985.25288	-12432.35543	8.793349	68.58118	20.637849	23.844873	25.174053	23.314603	22.689077	-2.909579	1.245979	0.961346	240754.2752	-0.195358	12.057587	-0.068757	0	2.033421	-0.124446	-0.124453	0	3.114039	10.300004	0.399436
85.4	7.49934	7.530131	0.369894	0.07923	1.987757	-12915.0659	-10943.63984	-2985.879616	-11992.62571	-12439.72825	8.796015	68.60004	20.635572	23.842166	25.165117	23.316252	22.694489	-2.909481	1.244612	0.962824	240785.4308	-0.195133	12.058283	-0.068977	0	2.032354	-0.124444	-0.124447	0	3.114528	10.278409	0.399499
85.6	7.499146	7.529694	0.367287	0.079032	1.993966	-12920.49337	-10944.59726	-2985.609129	-11993.08527	-12440.18781	8.799089	68.662483	20.637945	23.844752	25.157882	23.322298	22.697989	-2.909532	1.244667	0.963168	240796.4815	-0.194276	12.059034	-0.069358	0	2.03247	-0.124446	-0.124443	0	3.116148	10.297779	0.399707
85.8	7.499397	7.52934	0.364373	0.079428	2.006826	-12899.08699	-10945.06679	-2985.366795	-11985.43082	-12432.53336	8.802273	68.732586	20.63871	23.848325	25.160482	23.324998	22.700023	-2.909519	1.246345	0.962463	240786.0499	-0.194514	12.059963	-0.069187	0	2.034176	-0.12445	-0.12444	0	3.117966	10.320115	0.39994
86	7.499491	7.529141	0.367492	0.07935	2.012615	-12892.37385	-10944.68724	-2985.468508	-11981.8793	-12428.98185	8.804914	68.753108	20.632492	23.84691	25.165058	23.322134	22.703642	-2.909226	1.247396	0.961508	240769.7484	-0.195029	12.061078	-0.068944	0	2.035969	-0.124459	-0.124436	0	3.118498	10.297486	0.400008
86.2	7.499079	7.528971	0.374313	0.078884	2.021774	-12917.04355	-10943.69366	-2985.728838	-11988.9139	-12436.01645	8.807289	68.740717	20.624779	23.843488	25.165148	23.318205	22.707387	-2.909169	1.246707	0.961371	240771.7796	-0.194838	12.062349	-0.069165	0	2.035544	-0.124461	-0.124432	0	3.118177	10.247356	0.399967
86.4	7.498911	7.528455	0.378354	0.078541	2.032933	-12940.80223	-10942.12366	-2985.789636	-11991.45131	-12438.55386	8.809848	68.73654	20.626081	23.842706	25.156273	23.317144	22.706352	-2.909421	1.246835	0.962145	240786.5612	-0.195204	12.063469	-0.069429	0	2.032589	-0.124454	-0.124432	0	3.118068	10.217345	0.399953
86.6	7.498972	7.527784	0.378494	0.078798	2.033266	-12942.7807	-10941.19372	-2985.848835	-11981.15133	-12428.25387	8.812515	68.733995	20.636291	23.844627	25.140971	23.321455	22.702358	-2.90956	1.24742	0.962777	240809.2877	-0.196459	12.064133	-0.069478	0	2.030112	-0.124446	-0.124436	0	3.118002	10.215474	0.399945
86.8	7.498691	7.527404	0.377311	0.079382	2.034345	-12930.05476	-10942.26464	-2985.69862	-11969.8635	-12416.96605	8.815292	68.743369	20.645573	23.847043	25.136758	23.330213	22.698332	-2.909633	1.247787	0.962323	240824.8623	-0.196634	12.064909	-0.069451	0	2.030291	-0.124444	-0.124439	0	3.118245	10.224225	0.399976
87	7.49825	7.527275	0.376423	0.079554	2.033628	-12912.71966	-10943.54767	-2985.329783	-11965.47964	-12412.58219	8.818315	68.764639	20.646953	23.847444	25.145977	23.337197	22.695024	-2.909746	1.248581	0.961005	240823.8848	-0.19565	12.06599	-0.069505	0	2.03175	-0.124446	-0.124439	0	3.118797	10.231884	0.400047
87.2	7.498055	7.527275	0.375183	0.079865	2.023638	-12900.17449	-10943.43426	-2985.232889	-11967.52609	-12414.62864	8.821386	68.768935	20.643065	23.845413	25.153963	23.338314	22.697991	-2.909685	1.248329	0.960222	240813.7749	-0.195167	12.066924	-0.069602	0	2.032398	-0.124448	-0.124439	0	3.118908	10.242257	0.400061
87.4	7.498064	7.52731	0.374239	0.080589	2.015508	-12895.32361	-10942.8168	-2985.365314	-11972.55578	-12419.65833	8.824064	68.769812	20.642603	23.843778	25.153148	23.337052	22.701458	-2.90954	1.247245	0.960606	240797.4954	-0.195287	12.067689	-0.069633	0	2.032095	-0.124448	-0.12444	0	3.118931	10.250019	0.400064
87.6	7.497655	7.526973	0.376066	0.080459	2.007987	-12900.70187	-10942.28614	-2985.453396	-11975.30583	-12422.40838	8.826862	68.780245	20.650033	23.843679	25.150193	23.339084	22.693338	-2.909653	1.246839	0.961473	240787.4341	-0.195409	12.068412	-0.069611	0	2.031226	-0.124444	-0.124445	0	3.119201	10.236512	0.400099
87.8	7.496725	7.526246	0.379646	0.079836	2.00733	-12918.99995	-10941.6262	-2985.35372	-11977.12866	-12424.23121	8.830162	68.799075	20.658337	23.844045	25.153238	23.342726	22.682043	-2.909838	1.247468	0.962272	240776.0091	-0.19547	12.06912	-0.069525	0	2.030112	-0.124439	-0.12445	0	3.119689	10.209754	0.400161
88	7.495739	7.525889	0.382268	0.080619	2.018712	-12937.39794	-10941.10193	-2985.275429	-11979.82064	-12426.92319	8.832963	68.845605	20.65834	23.845333	25.156356	23.342536	22.680759	-2.909771	1.247973	0.962668	240760.8375	-0.195469	12.069945	-0.069562	0	2.02989	-0.124437	-0.12445	0	3.120894	10.19071	0.400316
88.2	7.495033	7.525993	0.384398	0.082069	2.028277	-12936.63846	-10941.89876	-2985.213588	-11973.06451	-12420.16705	8.834827	68.892155	20.650901	23.84664	25.157751	23.340247	22.6879	-2.909626	1.247473	0.962045	240763.5126	-0.195086	12.071032	-0.06953	0	2.03103	-0.12444	-0.124447	0	3.1221	10.17607	0.40047
88.4	7.494797	7.525917	0.386871	0.081966	2.037842	-12925.10043	-10943.52881	-2985.235295	-11956.53869	-12403.64124	8.836812	68.896813	20.642688	23.846	25.161014	23.339087	22.696338	-2.909576	1.247523	0.96089	240775.7403	-0.194614	12.072165	-0.069323	0	2.032806	-0.124446	-0.124443	0	3.122221	10.158909	0.400486
88.6	7.49516	7.525564	0.387762	0.081154	2.048877	-12920.29296	-10943.54261	-2985.359929	-11946.12425	-12393.22679	8.839348	68.882229	20.637745	23.844925	25.1622	23.341149	22.700264	-2.909643	1.248148	0.960487	240777.2997	-0.194118	12.07306	-0.06934	0	2.034525	-0.12445	-0.124442	0	3.121843	10.152793	0.400437
88.8	7.495392	7.525002	0.385411	0.081066	2.053135	-12911.46489	-10942.61038	-2985.476482	-11944.71392	-12391.81647	8.841897	68.879913	20.638585	23.845554	25.161474	23.347778	22.696431	-2.909731	1.247517	0.960872	240771.4882	-0.194045	12.073677	-0.069562	0	2.035846	-0.12445	-0.124447	0	3.121783	10.16983	0.40043
89	7.494805	7.52446	0.380452	0.081195	2.049211	-12885.82066	-10943.02949	-2985.692578	-11944.95083	-12392.05338	8.844419	68.862709	20.64188	23.845957	25.163041	23.350603	22.689179	-2.909663	1.246736	0.961655	240767.0887	-0.194835	12.074462	-0.069608	0	2.036229	-0.124449	-0.124454	0	3.121337	10.206432	0.400373
89.2	7.494175	7.524267	0.376965	0.081237	2.036814	-12855.91719	-10943.88297	-2985.68384	-11947.88542	-12394.98796	8.846914	68.794101	20.641389	23.844943	25.165752	23.342805	22.68708	-2.909499	1.246406	0.962115	240765.8	-0.195423	12.075767	-0.069358	0	2.0364	-0.124453	-0.124451	0	3.11956	10.233294	0.400145
89.4	7.494095	7.524473	0.378465	0.080631	2.021818	-12848.4041	-10943.95255	-2985.502849	-11960.3883	-12407.49085	8.84936	68.718597	20.637811	23.844714	25.167164	23.33286	22.691816	-2.909323	1.24592	0.961399	240769.3238	-0.194995	12.077081	-0.069279	0	2.036409	-0.124457	-0.124439	0	3.117603	10.223572	0.399894
89.6	7.494062	7.524762	0.380981	0.079286	2.00766	-12871.72375	-10943.8115	-2985.588484	-11979.76352	-12426.86607	8.852064	68.690645	20.634997	23.84543	25.167227	23.33122	22.698088	-2.909371	1.246252	0.960534	240776.2225	-0.19427	12.07799	-0.069332	0	2.034602	-0.124454	-0.124435	0	3.116878	10.206026	0.399801
